"Pujol 2002, No. 10-3-2.25N"	
-7.39	1.193
-7.40	1.170
-7.39	1.126
-7.39	1.193
-7.39	1.170
-7.51	1.549
-7.48	1.527
-7.44	1.549
-7.44	1.549
-7.44	1.549
-7.36	2.418
-7.35	2.418
-7.40	2.418
-7.37	2.396
-7.34	2.418
-6.60	3.200
-6.61	3.155
-6.60	3.155
-6.56	3.178
-6.56	3.200
-6.54	3.044
-6.50	3.022
-6.54	3.044
-6.52	3.044
-6.55	3.022
-6.55	3.111
-6.52	3.088
-6.51	3.111
-6.53	3.088
-6.50	3.088
-6.31	1.640
-6.28	1.684
-6.33	1.662
-6.32	1.640
-6.31	1.684
-6.37	1.371
-6.39	1.282
-6.40	1.327
-6.43	1.327
-6.42	1.327
-6.39	1.349
-6.44	1.394
-6.43	1.371
-6.44	1.349
-6.44	1.349
-6.39	1.416
-6.40	1.416
-6.42	1.416
-6.43	1.483
-6.45	1.527
-6.30	3.333
-6.32	3.333
-6.34	3.444
-6.34	3.377
-6.31	3.333
-5.82	4.402
-5.81	4.380
-5.79	4.402
-5.80	4.380
-5.79	4.425
-5.05	5.539
-5.06	5.517
-5.07	5.517
-5.08	5.517
-5.09	5.450
-5.06	4.982
-5.05	5.026
-5.03	4.982
-5.08	5.049
-5.05	5.004
-4.21	6.564
-4.17	6.587
-4.18	6.587
-4.16	6.587
-4.13	6.587
-3.45	7.745
-3.45	7.701
-3.47	7.745
-3.46	7.723
-3.47	7.723
-2.69	8.815
-2.70	8.793
-2.71	8.793
-2.74	8.815
-2.75	8.793
-2.01	10.019
-2.03	10.041
-2.03	9.996
-2.08	9.996
-2.05	10.019
-1.54	11.066
-1.52	11.066
-1.49	11.044
-1.45	11.044
-1.46	10.999
-0.97	12.180
-0.95	12.158
-0.92	12.180
-0.94	12.158
-0.93	12.136
-0.93	11.601
-0.95	11.623
-0.92	11.556
-0.96	11.579
-0.95	11.579
-0.40	13.339
-0.42	13.250
-0.39	13.295
-0.46	13.273
-0.45	13.273
0.42	15.345
0.44	15.367
0.43	15.345
0.47	15.345
0.47	15.390
1.29	17.552
1.30	17.552
1.30	17.552
1.33	17.574
1.33	17.596
2.13	19.869
2.17	19.847
2.16	19.892
2.19	19.869
2.18	19.825
2.86	21.207
2.90	21.207
2.90	21.184
2.89	21.207
2.89	21.251
3.55	24.416
3.58	24.438
3.55	24.438
3.58	24.394
3.58	24.438
4.14	26.644
4.17	26.644
4.19	26.644
4.21	26.555
4.21	26.600
4.83	28.873
4.82	28.918
4.79	28.895
4.84	28.873
4.80	28.895
5.40	31.102
5.41	31.079
5.43	31.057
5.42	31.013
5.41	31.035
5.95	33.308
5.95	33.308
5.97	33.353
5.98	33.308
6.01	33.286
6.57	35.425
6.53	35.403
6.56	35.448
6.55	35.403
6.56	35.403
7.05	37.699
7.01	37.743
7.00	37.699
7.02	37.632
7.01	37.699
7.54	40.061
7.55	40.016
7.53	39.994
7.55	40.039
7.57	39.972
8.16	42.200
8.15	42.200
8.14	42.223
8.16	42.178
8.18	42.178
8.64	44.407
8.59	44.385
8.60	44.407
8.62	44.407
8.61	44.385
8.72	42.267
8.68	42.290
8.67	42.267
8.67	42.290
8.68	42.267
8.74	41.755
8.76	41.732
8.68	41.755
8.68	41.732
8.66	41.732
8.66	41.732
8.68	41.688
8.63	41.688
8.67	41.710
8.67	41.732
8.77	41.218
8.73	41.173
8.75	41.218
8.66	41.262
8.68	41.195
9.01	44.627
8.96	44.605
8.97	44.627
8.95	44.627
8.96	44.583
9.31	46.722
9.28	46.722
9.29	46.722
9.31	46.700
9.29	46.700
9.71	48.862
9.71	48.929
9.70	48.884
9.73	48.862
9.67	48.884
9.79	48.037
9.78	47.970
9.76	48.015
9.76	48.037
9.76	48.015
10.27	51.068
10.26	51.091
10.28	51.091
10.29	51.046
10.30	51.091
10.77	53.141
10.76	53.096
10.81	53.119
10.80	53.141
10.83	53.074
11.37	55.503
11.40	55.481
11.35	55.414
11.33	55.481
11.32	55.526
11.81	57.554
11.81	57.554
11.84	57.487
11.82	57.576
11.85	57.576
11.89	57.710
11.92	57.687
11.90	57.687
11.88	57.687
11.85	57.643
11.95	57.041
11.88	57.019
11.92	57.019
11.89	56.997
11.90	56.952
12.45	59.938
12.44	59.983
12.48	59.916
12.45	59.938
12.48	59.938
12.99	62.212
12.96	62.278
12.99	62.256
12.99	62.189
12.99	62.234
13.46	64.329
13.53	64.373
13.53	64.307
13.55	64.351
13.51	64.284
14.08	66.602
14.08	66.647
14.05	66.624
14.09	66.624
14.06	66.580
14.22	65.198
14.18	65.220
14.19	65.198
14.13	65.220
14.12	65.176
14.15	64.908
14.19	64.864
14.19	64.931
14.23	64.908
14.18	64.886
14.31	66.647
14.32	66.714
14.36	66.669
14.33	66.647
14.34	66.669
14.62	68.808
14.63	68.831
14.63	68.808
14.67	68.808
14.65	68.786
15.32	70.903
15.28	70.903
15.30	70.948
15.27	70.903
15.26	70.881
15.81	73.221
15.84	73.243
15.81	73.221
15.83	73.199
15.86	73.266
16.47	75.517
16.53	75.517
16.48	75.472
16.51	75.472
16.47	75.450
17.14	77.812
17.14	77.723
17.15	77.768
17.09	77.745
17.12	77.745
17.93	79.751
17.89	79.729
17.90	79.729
17.84	79.707
17.85	79.684
18.18	81.021
18.19	81.021
18.21	80.955
18.23	80.955
18.24	80.955
18.23	79.796
18.26	79.796
18.23	79.773
18.24	79.773
18.21	79.751
18.67	82.091
18.66	82.136
18.67	82.091
18.70	82.114
18.65	82.069
19.50	84.364
19.51	84.387
19.51	84.387
19.55	84.364
19.52	84.364
19.83	85.055
19.83	85.100
19.83	85.122
19.83	85.055
19.90	85.055
20.14	86.125
20.15	86.147
20.14	86.125
20.14	86.103
20.15	86.103
20.33	86.125
20.29	86.103
20.29	86.125
20.28	86.103
20.26	86.103
20.70	87.106
20.73	87.195
20.76	87.173
20.76	87.150
20.76	87.128
20.87	83.830
20.88	83.807
20.87	83.807
20.87	83.830
20.90	83.807
20.87	81.919
20.84	81.941
20.84	81.897
20.85	81.941
20.88	81.919
20.82	81.607
20.83	81.540
20.87	81.607
20.88	81.584
20.95	81.584
20.86	77.774
20.87	77.751
20.91	77.751
20.86	77.751
20.84	77.751
20.74	75.300
20.73	75.300
20.75	75.322
20.75	75.300
20.73	75.322
20.37	71.310
20.39	71.310
20.40	71.333
20.40	71.333
20.37	71.355
20.11	66.719
20.15	66.719
20.12	66.697
20.17	66.697
20.16	66.742
20.15	67.031
20.12	66.987
20.12	67.054
20.13	67.009
20.12	67.031
19.81	62.307
19.85	62.262
19.80	62.262
19.79	62.262
19.76	62.284
19.37	57.872
19.39	57.894
19.38	57.872
19.43	57.916
19.41	57.894
19.08	53.570
19.09	53.526
19.04	53.548
19.02	53.548
19.01	53.570
18.87	52.233
18.88	52.300
18.88	52.278
18.88	52.300
18.89	52.255
18.95	53.147
18.91	53.147
18.90	53.191
18.89	53.169
18.87	53.169
18.61	49.046
18.63	49.068
18.63	49.046
18.60	49.046
18.62	49.068
18.23	44.477
18.27	44.477
18.24	44.500
18.22	44.455
18.23	44.522
18.16	45.408
18.17	45.430
18.18	45.408
18.19	45.430
18.23	45.430
17.80	40.170
17.79	40.237
17.77	40.170
17.75	40.193
17.72	40.170
17.31	35.423
17.29	35.446
17.31	35.446
17.29	35.513
17.34	35.468
16.80	31.211
16.82	31.189
16.85	31.278
16.85	31.189
16.89	31.256
16.36	26.865
16.37	26.910
16.33	26.888
16.33	26.910
16.27	26.865
15.74	22.297
15.73	22.341
15.73	22.297
15.75	22.319
15.80	22.319
15.78	23.188
15.80	23.188
15.80	23.210
15.77	23.210
15.77	23.121
15.75	23.567
15.78	23.456
15.79	23.478
15.79	23.500
15.78	23.478
15.10	17.772
15.07	17.795
15.07	17.884
15.09	17.817
15.10	17.817
14.43	13.560
14.48	13.427
14.49	13.427
14.51	13.337
14.49	13.427
13.70	9.058
13.72	9.014
13.77	9.081
13.73	9.014
13.76	9.036
13.13	6.696
13.11	6.696
13.14	6.741
13.17	6.696
13.23	6.718
12.66	4.601
12.69	4.601
12.67	4.623
12.74	4.623
12.72	4.601
12.34	3.108
12.33	3.108
12.35	3.130
12.30	3.152
12.31	3.130
12.21	3.554
12.22	3.554
12.21	3.554
12.19	3.576
12.25	3.576
12.31	3.888
12.30	3.866
12.34	3.888
12.30	3.866
12.32	3.888
12.23	3.888
12.24	3.888
12.24	3.888
12.26	3.843
12.28	3.888
12.28	3.866
12.31	3.910
12.27	3.843
12.31	3.866
12.25	3.866
12.29	4.109
12.27	4.131
12.24	4.064
12.23	4.064
12.19	4.087
12.18	3.351
12.17	3.396
12.24	3.396
12.20	3.351
12.21	3.418
12.19	4.198
12.12	4.220
12.13	4.220
12.14	4.220
12.18	4.265
12.13	3.017
12.13	3.017
12.16	3.017
12.10	2.972
12.07	2.994
12.01	2.682
12.08	2.638
12.05	2.660
12.08	2.660
12.02	2.660
12.06	2.571
12.05	2.549
12.00	2.549
12.01	2.549
11.93	2.549
12.04	2.437
12.07	2.437
11.99	2.460
11.96	2.482
11.94	2.482
11.22	0.298
11.31	0.276
11.32	0.276
11.36	0.298
11.35	0.276
11.19	0.677
11.25	0.654
11.27	0.654
11.33	0.677
11.30	0.632
11.30	0.877
11.26	0.877
11.26	0.877
11.23	0.877
11.19	0.877
11.27	1.323
11.28	1.301
11.30	1.301
11.32	1.368
11.25	1.323
11.25	1.301
11.31	1.301
11.32	1.323
11.36	1.345
11.33	1.278
11.30	1.278
11.31	1.278
11.33	1.301
11.30	1.345
11.32	1.301
11.28	1.323
11.31	1.278
11.32	1.256
11.32	1.301
11.29	1.278
11.31	1.992
11.36	1.969
11.31	1.969
11.34	1.992
11.34	1.992
11.38	3.045
11.40	2.978
11.38	3.045
11.40	3.022
11.39	3.045
11.46	3.288
11.53	3.288
11.48	3.266
11.45	3.288
11.41	3.221
11.49	3.288
11.46	3.244
11.48	3.266
11.47	3.266
11.46	3.221
11.43	3.266
11.52	3.221
11.50	3.221
11.46	3.221
11.37	3.266
11.46	3.556
11.53	3.622
11.54	3.578
11.45	3.489
11.42	3.511
11.48	3.466
11.49	3.400
11.53	3.377
11.49	3.444
11.48	3.400
11.51	3.154
11.46	3.065
11.48	3.110
11.56	3.132
11.49	3.132
11.41	2.887
11.52	2.909
11.51	2.865
11.52	2.909
11.44	2.887
11.54	2.709
11.52	2.664
11.45	2.597
11.46	2.686
11.49	2.642
11.47	2.553
11.45	2.553
11.39	2.553
11.45	2.597
11.52	2.597
11.46	2.486
11.48	2.508
11.48	2.486
11.43	2.464
11.42	2.530
11.42	2.040
11.42	2.062
11.40	2.018
11.47	2.040
11.43	2.040
11.46	2.218
11.39	2.218
11.37	2.241
11.39	2.218
11.43	2.263
11.16	0.993
11.18	0.948
11.22	0.970
11.23	0.970
11.19	0.926
10.83	0.190
10.82	0.168
10.82	0.168
10.83	0.190
10.83	0.190
11.00	0.547
10.98	0.502
10.99	0.525
10.99	0.525
10.98	0.502
7.97	-5.560
7.98	-5.560
8.04	-5.582
7.96	-5.515
7.97	-5.537
6.93	-6.629
6.96	-6.629
6.96	-6.629
6.97	-6.607
6.95	-6.652
6.89	-6.340
6.86	-6.362
6.84	-6.362
6.90	-6.317
6.96	-6.317
5.98	-7.632
5.93	-7.610
5.92	-7.655
5.89	-7.610
5.92	-7.632
5.01	-8.747
5.00	-8.747
5.00	-8.702
4.96	-8.747
4.93	-8.724
3.94	-10.173
3.92	-10.128
3.95	-10.151
4.02	-10.173
3.96	-10.128
3.36	-11.020
3.38	-11.020
3.36	-11.042
3.36	-11.042
3.38	-11.020
2.10	-13.182
2.12	-13.182
2.09	-13.182
2.11	-13.249
2.16	-13.182
2.08	-12.246
2.06	-12.223
2.07	-12.268
2.14	-12.268
2.12	-12.268
2.10	-12.335
2.09	-12.290
2.12	-12.357
2.13	-12.290
2.09	-12.335
1.51	-14.430
1.44	-14.452
1.41	-14.430
1.42	-14.430
1.42	-14.407
1.10	-15.477
1.03	-15.433
1.08	-15.455
1.04	-15.455
1.04	-15.455
1.06	-14.786
1.04	-14.809
1.05	-14.809
1.00	-14.786
0.99	-14.831
0.14	-17.728
0.12	-17.706
0.17	-17.728
0.19	-17.706
0.18	-17.706
-0.67	-19.935
-0.64	-19.912
-0.68	-19.890
-0.70	-19.912
-0.66	-19.890
-1.12	-21.160
-1.09	-21.160
-1.06	-21.183
-1.08	-21.138
-1.12	-21.272
-1.14	-20.068
-1.17	-20.091
-1.15	-20.091
-1.10	-20.135
-1.11	-20.068
-1.11	-20.113
-1.12	-20.157
-1.13	-20.113
-1.13	-20.113
-1.15	-20.135
-1.65	-22.431
-1.64	-22.475
-1.64	-22.408
-1.60	-22.386
-1.63	-22.386
-1.65	-21.807
-1.62	-21.740
-1.64	-21.784
-1.63	-21.784
-1.69	-21.784
-2.78	-26.308
-2.76	-26.286
-2.80	-26.286
-2.79	-26.308
-2.77	-26.308
-2.89	-26.620
-2.83	-26.598
-2.86	-26.620
-2.89	-26.598
-2.84	-26.576
-3.52	-28.805
-3.52	-28.827
-3.52	-28.805
-3.48	-28.805
-3.43	-28.827
-4.05	-31.011
-4.07	-31.011
-4.09	-30.989
-4.15	-31.011
-4.17	-30.989
-4.65	-33.217
-4.73	-33.240
-4.73	-33.195
-4.77	-33.217
-4.74	-33.195
-5.33	-35.557
-5.34	-35.535
-5.30	-35.513
-5.26	-35.513
-5.31	-35.513
-5.84	-37.719
-5.88	-37.697
-5.87	-37.675
-5.90	-37.652
-5.88	-37.697
-6.45	-39.948
-6.44	-39.948
-6.45	-39.948
-6.44	-39.903
-6.45	-39.948
-6.45	-39.168
-6.44	-39.146
-6.41	-39.123
-6.49	-39.190
-6.49	-39.146
-7.01	-42.199
-7.03	-42.199
-7.00	-42.177
-7.01	-42.177
-6.99	-42.199
-7.55	-44.405
-7.52	-44.383
-7.53	-44.427
-7.53	-44.383
-7.58	-44.361
-7.61	-43.335
-7.63	-43.335
-7.57	-43.335
-7.56	-43.335
-7.57	-43.291
-7.58	-42.867
-7.56	-42.867
-7.59	-42.867
-7.61	-42.845
-7.55	-42.867
-8.06	-46.545
-8.05	-46.545
-8.10	-46.522
-8.08	-46.545
-8.17	-46.522
-8.63	-48.974
-8.67	-48.952
-8.63	-48.974
-8.62	-48.907
-8.60	-48.974
-8.87	-49.955
-8.85	-49.955
-8.80	-49.955
-8.87	-49.955
-8.88	-49.932
-8.90	-48.840
-8.88	-48.840
-8.91	-48.885
-8.86	-48.862
-8.89	-48.862
-9.22	-51.180
-9.28	-51.136
-9.23	-51.203
-9.21	-51.158
-9.17	-51.180
-9.68	-53.231
-9.67	-53.275
-9.68	-53.253
-9.72	-53.231
-9.72	-53.253
-10.19	-55.548
-10.17	-55.615
-10.20	-55.571
-10.17	-55.571
-10.16	-55.615
-10.22	-55.058
-10.22	-55.103
-10.24	-55.080
-10.23	-55.080
-10.22	-55.058
-10.24	-53.164
-10.33	-53.209
-10.29	-53.231
-10.29	-53.209
-10.23	-53.209
-10.27	-53.097
-10.23	-53.030
-10.24	-53.075
-10.26	-53.030
-10.29	-53.053
-10.49	-55.682
-10.53	-55.705
-10.48	-55.705
-10.43	-55.705
-10.41	-55.705
-10.79	-57.755
-10.78	-57.711
-10.73	-57.755
-10.76	-57.755
-10.78	-57.711
-11.17	-59.939
-11.11	-60.006
-11.22	-59.939
-11.22	-59.961
-11.24	-59.917
-11.77	-62.458
-11.77	-62.502
-11.79	-62.458
-11.78	-62.480
-11.78	-62.458
-11.79	-61.232
-11.78	-61.210
-11.80	-61.210
-11.78	-61.232
-11.79	-61.254
-12.33	-64.397
-12.34	-64.397
-12.28	-64.374
-12.29	-64.374
-12.25	-64.374
-12.80	-66.670
-12.81	-66.625
-12.84	-66.670
-12.86	-66.670
-12.86	-66.625
-12.87	-65.154
-12.90	-65.132
-12.90	-65.154
-12.87	-65.154
-12.88	-65.154
-12.93	-64.196
-12.90	-64.196
-12.89	-64.218
-12.93	-64.173
-12.95	-64.173
-13.09	-66.781
-13.09	-66.736
-13.11	-66.736
-13.13	-66.736
-13.15	-66.781
-13.52	-69.010
-13.47	-68.965
-13.43	-68.965
-13.47	-68.920
-13.46	-68.965
-13.95	-70.993
-13.94	-70.971
-13.90	-70.948
-13.93	-70.993
-13.91	-70.926
-14.50	-73.266
-14.57	-73.289
-14.58	-73.222
-14.54	-73.244
-14.49	-73.222
-14.56	-72.486
-14.53	-72.509
-14.49	-72.531
-14.55	-72.464
-14.52	-72.531
-14.55	-72.330
-14.57	-72.286
-14.59	-72.330
-14.53	-72.308
-14.56	-72.308
-14.83	-74.381
-14.82	-74.403
-14.82	-74.381
-14.84	-74.358
-14.82	-74.336
-15.17	-75.495
-15.17	-75.450
-15.13	-75.450
-15.11	-75.450
-15.11	-75.428
-15.15	-74.269
-15.11	-74.336
-15.17	-74.247
-15.15	-74.269
-15.12	-74.314
-15.16	-74.069
-15.13	-74.046
-15.15	-74.046
-15.21	-74.046
-15.18	-74.069
-15.81	-77.724
-15.81	-77.724
-15.80	-77.724
-15.87	-77.701
-15.78	-77.724
-16.40	-79.841
-16.44	-79.841
-16.51	-79.841
-16.45	-79.841
-16.46	-79.796
-16.82	-81.089
-16.89	-81.111
-16.85	-81.089
-16.80	-81.067
-16.84	-81.022
-17.14	-82.114
-17.13	-82.159
-17.19	-82.181
-17.16	-82.136
-17.14	-82.136
-17.25	-80.465
-17.18	-80.487
-17.16	-80.465
-17.23	-80.487
-17.22	-80.465
-17.20	-80.153
-17.19	-80.153
-17.21	-80.153
-17.28	-80.175
-17.27	-80.131
-17.46	-82.292
-17.47	-82.292
-17.46	-82.292
-17.42	-82.270
-17.41	-82.270
-17.97	-84.432
-17.99	-84.432
-17.96	-84.432
-17.94	-84.387
-17.93	-84.410
-17.97	-82.983
-18.00	-83.006
-17.97	-83.006
-17.95	-82.983
-17.96	-83.006
-18.44	-85.457
-18.43	-85.435
-18.43	-85.457
-18.44	-85.435
-18.53	-85.412
-18.88	-86.638
-18.86	-86.594
-18.94	-86.571
-18.93	-86.594
-18.90	-86.571
-19.36	-87.597
-19.33	-87.641
-19.37	-87.597
-19.37	-87.552
-19.38	-87.597
-19.90	-88.822
-19.93	-88.800
-19.88	-88.778
-19.84	-88.822
-19.88	-88.733
-19.91	-87.374
-19.91	-87.351
-19.90	-87.396
-19.89	-87.396
-19.90	-87.374
-20.32	-89.380
-20.33	-89.357
-20.30	-89.335
-20.28	-89.357
-20.31	-89.313
-20.77	-90.405
-20.81	-90.382
-20.79	-90.360
-20.79	-90.382
-20.76	-90.382
-20.81	-89.491
-20.80	-89.491
-20.83	-89.491
-20.81	-89.424
-20.78	-89.513
-20.87	-88.711
-20.87	-88.689
-20.83	-88.689
-20.82	-88.711
-20.81	-88.689
-20.92	-87.819
-20.88	-87.864
-20.89	-87.819
-20.87	-87.819
-20.89	-87.819
-20.95	-87.129
-20.97	-87.106
-20.93	-87.062
-20.92	-87.106
-20.89	-87.106
-20.94	-86.995
-20.91	-86.950
-20.92	-86.906
-20.96	-86.950
-20.92	-86.973
-20.92	-86.772
-20.96	-86.794
-20.95	-86.794
-20.94	-86.772
-20.89	-86.750
-20.99	-85.860
-20.97	-85.882
-20.96	-85.860
-20.98	-85.860
-20.98	-85.838
-20.95	-85.660
-20.96	-85.682
-20.95	-85.682
-20.98	-85.660
-21.00	-85.682
-20.94	-85.080
-20.98	-85.036
-21.02	-85.058
-21.04	-85.080
-21.01	-85.080
-21.00	-85.102
-21.00	-85.058
-21.01	-85.080
-21.03	-85.080
-20.97	-85.169
-20.99	-84.902
-20.99	-84.857
-21.01	-84.902
-21.02	-84.880
-21.01	-84.880
-21.03	-82.985
-21.10	-82.963
-21.05	-82.985
-20.99	-82.985
-21.05	-83.007
-20.98	-79.887
-21.02	-79.821
-20.99	-79.887
-20.95	-79.865
-20.97	-79.865
-20.76	-75.720
-20.74	-75.675
-20.69	-75.675
-20.72	-75.720
-20.71	-75.675
-20.34	-71.040
-20.34	-71.084
-20.34	-71.062
-20.42	-71.084
-20.41	-71.062
-20.03	-66.649
-20.04	-66.605
-20.01	-66.605
-19.98	-66.627
-19.98	-66.627
-19.93	-65.379
-19.91	-65.379
-19.89	-65.423
-19.97	-65.423
-19.96	-65.401
-19.91	-65.691
-19.90	-65.713
-19.94	-65.691
-19.93	-65.669
-19.95	-65.691
-19.91	-65.891
-19.94	-65.825
-19.91	-65.847
-19.87	-65.891
-19.89	-65.847
-19.64	-62.236
-19.69	-62.214
-19.68	-62.192
-19.63	-62.214
-19.61	-62.236
-19.65	-62.303
-19.69	-62.370
-19.66	-62.326
-19.61	-62.348
-19.61	-62.348
-19.63	-62.415
-19.61	-62.459
-19.60	-62.370
-19.58	-62.459
-19.66	-62.392
-19.63	-62.482
-19.58	-62.504
-19.59	-62.482
-19.61	-62.482
-19.67	-62.415
-19.52	-60.788
-19.51	-60.810
-19.49	-60.810
-19.49	-60.855
-19.50	-60.832
-19.51	-62.014
-19.47	-62.014
-19.46	-61.991
-19.49	-61.991
-19.50	-62.014
-19.22	-57.757
-19.21	-57.779
-19.21	-57.801
-19.19	-57.735
-19.18	-57.779
-18.80	-53.723
-18.86	-53.723
-18.84	-53.723
-18.86	-53.678
-18.90	-53.745
-18.81	-53.946
-18.83	-53.924
-18.81	-53.946
-18.75	-53.946
-18.77	-53.901
-18.44	-49.444
-18.43	-49.399
-18.46	-49.399
-18.43	-49.399
-18.41	-49.399
-18.05	-45.321
-17.98	-45.299
-18.02	-45.276
-18.00	-45.299
-18.01	-45.276
-17.91	-45.031
-17.99	-45.031
-17.97	-45.053
-17.98	-45.053
-17.92	-45.009
-17.93	-45.590
-17.96	-45.612
-17.90	-45.612
-17.89	-45.612
-17.92	-45.634
-17.91	-46.035
-17.87	-46.058
-17.91	-46.035
-17.91	-46.058
-17.87	-46.058
-17.53	-40.798
-17.47	-40.754
-17.47	-40.776
-17.56	-40.754
-17.53	-40.731
-17.02	-36.675
-17.09	-36.675
-17.13	-36.675
-17.09	-36.675
-17.05	-36.608
-16.61	-32.753
-16.63	-32.730
-16.66	-32.753
-16.65	-32.753
-16.61	-32.708
-16.42	-30.814
-16.39	-30.814
-16.32	-30.814
-16.36	-30.814
-16.40	-30.814
-16.13	-29.296
-16.18	-29.318
-16.15	-29.340
-16.11	-29.318
-16.13	-29.296
-15.80	-26.777
-15.88	-26.777
-15.88	-26.777
-15.84	-26.733
-15.84	-26.777
-15.22	-22.209
-15.22	-22.186
-15.24	-22.209
-15.21	-22.164
-15.22	-22.186
-14.89	-20.002
-14.95	-20.002
-14.95	-20.047
-14.87	-20.024
-14.89	-20.024
-14.89	-20.470
-14.88	-20.470
-14.93	-20.448
-14.91	-20.448
-14.94	-20.426
-14.88	-20.715
-14.90	-20.760
-14.88	-20.671
-14.88	-20.738
-14.90	-20.738
-14.85	-21.250
-14.90	-21.250
-14.90	-21.250
-14.85	-21.228
-14.88	-21.273
-14.48	-17.662
-14.48	-17.640
-14.46	-17.662
-14.46	-17.662
-14.47	-17.707
-14.25	-15.589
-14.22	-15.589
-14.17	-15.589
-14.16	-15.589
-14.20	-15.612
-13.78	-13.405
-13.83	-13.405
-13.79	-13.383
-13.79	-13.428
-13.79	-13.383
-13.40	-11.043
-13.39	-11.065
-13.38	-11.088
-13.40	-11.110
-13.38	-11.065
-12.96	-8.926
-12.98	-8.903
-12.95	-8.881
-13.01	-8.926
-13.00	-8.903
-12.60	-6.920
-12.56	-6.898
-12.52	-6.942
-12.51	-6.920
-12.51	-6.920
-12.54	-7.343
-12.49	-7.343
-12.50	-7.321
-12.50	-7.321
-12.55	-7.343
-12.54	-7.499
-12.56	-7.522
-12.54	-7.544
-12.52	-7.522
-12.53	-7.522
-12.41	-6.563
-12.38	-6.519
-12.39	-6.563
-12.40	-6.586
-12.38	-6.563
-10.23	-0.212
-10.23	-0.212
-10.24	-0.234
-10.24	-0.234
-10.24	-0.234
-10.04	0.345
-10.06	0.301
-10.05	0.323
-10.07	0.256
-10.07	0.279
-9.79	1.103
-9.80	1.148
-9.79	1.081
-9.82	1.125
-9.85	1.125
-8.93	2.218
-8.98	2.195
-8.94	2.284
-8.90	2.218
-8.92	2.173
-8.89	1.727
-8.91	1.616
-8.94	1.816
-8.90	1.727
-8.90	1.772
-8.90	1.613
-8.85	1.613
-8.91	1.613
-8.91	1.613
-8.89	1.569
-8.89	1.636
-8.88	1.613
-8.87	1.613
-8.85	1.524
-8.89	1.658
-7.81	3.352
-7.80	3.329
-7.83	3.262
-7.80	3.307
-7.74	3.262
-7.80	2.906
-7.79	2.906
-7.83	2.884
-7.79	2.906
-7.75	2.817
-6.52	4.355
-6.52	4.355
-6.53	4.310
-6.50	4.355
-6.48	4.355
-5.30	5.447
-5.31	5.424
-5.39	5.491
-5.37	5.491
-5.28	5.491
-4.32	6.605
-4.33	6.605
-4.32	6.717
-4.27	6.650
-4.29	6.628
-3.34	7.764
-3.44	7.742
-3.45	7.742
-3.41	7.764
-3.42	7.742
-3.37	7.386
-3.37	7.386
-3.35	7.363
-3.36	7.363
-3.41	7.408
-2.55	8.879
-2.57	8.856
-2.57	8.834
-2.56	8.879
-2.59	8.834
-2.58	8.901
-2.58	8.901
-2.55	8.901
-2.57	8.856
-2.56	8.856
-1.93	10.015
-1.92	9.971
-1.83	9.971
-1.89	10.015
-1.90	10.015
-1.23	11.263
-1.20	11.241
-1.24	11.241
-1.27	11.219
-1.28	11.219
-0.14	13.291
-0.19	13.269
-0.20	13.247
-0.21	13.269
-0.26	13.225
0.82	15.542
0.87	15.542
0.91	15.476
0.87	15.542
0.84	15.520
1.76	17.793
1.78	17.816
1.79	17.771
1.77	17.816
1.77	17.793
2.61	19.977
2.59	20.022
2.61	19.977
2.68	19.955
2.67	19.911
3.46	22.162
3.43	22.184
3.42	22.206
3.44	22.206
3.41	22.162
3.45	21.515
3.46	21.471
3.45	21.537
3.45	21.537
3.47	21.493
3.49	21.181
3.47	21.092
3.49	21.092
3.51	21.114
3.41	21.069
4.10	24.390
4.09	24.323
4.16	24.323
4.14	24.346
4.16	24.323
4.79	26.753
4.79	26.708
4.79	26.730
4.84	26.686
4.86	26.708
5.51	28.825
5.48	28.825
5.46	28.803
5.49	28.781
5.51	28.803
6.13	31.143
6.10	31.188
6.08	31.143
6.12	31.143
6.08	31.143
6.37	32.480
6.46	32.458
6.50	32.458
6.46	32.480
6.47	32.480
6.46	31.611
6.48	31.633
6.53	31.611
6.49	31.589
6.49	31.589
6.75	33.394
6.81	33.394
6.74	33.372
6.73	33.349
6.73	33.372
6.72	32.681
6.72	32.681
6.72	32.636
6.78	32.658
6.77	32.658
7.30	35.578
7.27	35.511
7.27	35.578
7.33	35.556
7.30	35.511
7.98	37.762
8.01	37.740
7.98	37.718
7.93	37.718
7.96	37.740
8.40	39.946
8.46	39.968
8.41	39.902
8.39	39.968
8.42	40.013
8.93	42.353
8.92	42.353
9.01	42.309
9.02	42.286
8.98	42.398
9.57	44.493
9.52	44.404
9.53	44.448
9.53	44.448
9.59	44.426
9.63	43.601
9.56	43.579
9.52	43.557
9.59	43.601
9.61	43.579
9.56	42.710
9.57	42.710
9.62	42.732
9.64	42.710
9.63	42.710
9.65	41.732
9.66	41.732
9.57	41.709
9.66	41.687
9.67	41.732
9.86	44.428
9.79	44.451
9.83	44.451
9.79	44.495
9.79	44.428
10.24	47.125
10.23	47.080
10.24	47.125
10.20	47.103
10.25	47.125
10.61	48.952
10.67	48.952
10.63	48.952
10.58	48.930
10.64	48.908
11.18	51.025
11.18	51.025
11.12	51.025
11.22	51.003
11.15	51.003
11.70	53.566
11.71	53.544
11.77	53.544
11.76	53.521
11.73	53.499
12.30	55.594
12.25	55.594
12.35	55.572
12.23	55.549
12.23	55.594
